Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family,pastures_area_munic,pastures_mean_size_munic,land_rented,econ_0_2,econ_2_4,econ_4_8,econ_8_16,econ_16_40,econ_40_100,econ_above_100
Torres Vedras,3995.0,0.9479349186483104,0.052065081351689614,0.18072590738423028,0.14793491864831038,0.5108886107634543,0.08010012515644556,0.04030037546933667,0.002002503128911139,0.021026282853566957,0.004755944931163955,0.012265331664580726,0.9058823529411765,0.01877346683354193,0.056320400500625784,0.012265331664580726,0.006758448060075094,0.7749687108886107,0.22503128911138923,0.3964956195244055,0.031038798498122654,0.059574468085106386,0.08936170212765958,0.2723404255319149,0.0017521902377972466,627.0,4.8984375,0.1775079129255216,0.33266583229036295,0.21476846057571966,0.17897371714643304,0.1304130162703379,0.10062578222778473,0.03204005006257822,0.006758448060075094
Amadora,17.0,0.8823529411764706,0.11764705882352941,0.47058823529411764,0.0,0.29411764705882354,0.11764705882352941,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.0,0.0,0.0,0.6470588235294118,0.35294117647058826,0.058823529411764705,0.0,0.0,0.0,0.058823529411764705,0.0,120.0,24.0,0.7589743589743589,0.35294117647058826,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.058823529411764705,0.0
Cascais,85.0,0.9529411764705882,0.047058823529411764,0.17647058823529413,0.1411764705882353,0.5058823529411764,0.07058823529411765,0.047058823529411764,0.0,0.0,0.011764705882352941,0.047058823529411764,0.9529411764705882,0.0,0.0,0.03529411764705882,0.011764705882352941,0.6235294117647059,0.3764705882352941,0.3058823529411765,0.0,0.12941176470588237,0.10588235294117647,0.07058823529411765,0.0,164.0,5.857142857142858,0.25626204238921,0.5647058823529412,0.24705882352941178,0.11764705882352941,0.058823529411764705,0.011764705882352941,0.0,0.0
Loures,939.0,0.9456869009584664,0.054313099041533544,0.16293929712460065,0.11927582534611289,0.5654952076677316,0.07028753993610223,0.03727369542066028,0.002129925452609159,0.014909478168264111,0.003194888178913738,0.024494142705005325,0.9435569755058573,0.006389776357827476,0.026624068157614485,0.01810436634717785,0.005324813631522897,0.8306709265175719,0.16932907348242812,0.29605963791267303,0.006389776357827476,0.0724174653887114,0.058572949946751864,0.16932907348242812,0.0,1540.0,14.951456310679612,0.37479541734860883,0.3045793397231097,0.16826411075612355,0.17465388711395102,0.13631522896698617,0.14270500532481364,0.042598509052183174,0.007454739084132056
Odivelas,66.0,0.9848484848484849,0.015151515151515152,0.18181818181818182,0.09090909090909091,0.5757575757575758,0.015151515151515152,0.07575757575757576,0.0,0.045454545454545456,0.0,0.015151515151515152,0.9393939393939394,0.045454545454545456,0.015151515151515152,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3484848484848485,0.030303030303030304,0.06060606060606061,0.07575757575757576,0.22727272727272727,0.0,98.0,5.157894736842105,0.3,0.4696969696969697,0.13636363636363635,0.19696969696969696,0.09090909090909091,0.06060606060606061,0.015151515151515152,0.0
Oeiras,30.0,0.8333333333333334,0.16666666666666666,0.13333333333333333,0.0,0.6,0.03333333333333333,0.1,0.0,0.0,0.0,0.13333333333333333,0.9666666666666667,0.0,0.0,0.03333333333333333,0.0,0.8666666666666667,0.13333333333333333,0.4,0.0,0.13333333333333333,0.1,0.16666666666666666,0.0,44.0,11.0,0.2356687898089172,0.16666666666666666,0.23333333333333334,0.16666666666666666,0.13333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333
Sintra,1616.0,0.9405940594059405,0.0594059405940594,0.18502475247524752,0.11014851485148515,0.5513613861386139,0.05631188118811881,0.03217821782178218,0.003094059405940594,0.03217821782178218,0.0049504950495049506,0.024752475247524754,0.9238861386138614,0.02042079207920792,0.03341584158415842,0.014232673267326733,0.008044554455445545,0.713490099009901,0.286509900990099,0.3347772277227723,0.009900990099009901,0.07549504950495049,0.10952970297029703,0.15532178217821782,0.0018564356435643563,1537.0,3.2563559322033897,0.2622975404919016,0.3316831683168317,0.22277227722772278,0.1745049504950495,0.12438118811881188,0.11076732673267327,0.02599009900990099,0.0037128712871287127
Vila Franca de Xira,748.0,0.9478609625668449,0.05213903743315508,0.14572192513368984,0.14171122994652408,0.5133689839572193,0.08155080213903744,0.04679144385026738,0.0053475935828877,0.02540106951871658,0.016042780748663103,0.02406417112299465,0.9505347593582888,0.00267379679144385,0.01871657754010695,0.0066844919786096255,0.0213903743315508,0.9385026737967914,0.06149732620320856,0.3716577540106952,0.0053475935828877,0.08422459893048129,0.08823529411764706,0.2018716577540107,0.001336898395721925,1286.0,16.487179487179485,0.3208860759493671,0.4117647058823529,0.20588235294117646,0.16042780748663102,0.09491978609625669,0.06550802139037433,0.0374331550802139,0.020053475935828877
Alcochete,274.0,0.8284671532846716,0.17153284671532848,0.15328467153284672,0.10583941605839416,0.5583941605839416,0.04744525547445255,0.072992700729927,0.0036496350364963502,0.0364963503649635,0.0036496350364963502,0.01824817518248175,0.9124087591240876,0.014598540145985401,0.058394160583941604,0.0072992700729927005,0.0072992700729927005,0.656934306569343,0.34306569343065696,0.2846715328467153,0.0,0.04744525547445255,0.06204379562043796,0.17153284671532848,0.0,1652.0,86.94736842105263,0.03866335266500966,0.0948905109489051,0.19343065693430658,0.2664233576642336,0.15328467153284672,0.16058394160583941,0.040145985401459854,0.040145985401459854
Almada,170.0,0.9764705882352941,0.023529411764705882,0.2235294117647059,0.08823529411764706,0.5470588235294118,0.052941176470588235,0.07058823529411765,0.0,0.0058823529411764705,0.0,0.011764705882352941,0.9941176470588236,0.0,0.0058823529411764705,0.0,0.0,0.9235294117647059,0.07647058823529412,0.19411764705882353,0.0,0.03529411764705882,0.023529411764705882,0.13529411764705881,0.0,55.0,2.0370370370370368,0.45353982300884954,0.25882352941176473,0.15294117647058825,0.13529411764705881,0.18823529411764706,0.21764705882352942,0.041176470588235294,0.0058823529411764705
Barreiro,105.0,1.0,0.0,0.11428571428571428,0.17142857142857143,0.5523809523809524,0.14285714285714285,0.009523809523809525,0.0,0.0,0.0,0.009523809523809525,1.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.14285714285714285,0.2,0.0,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.0,81.0,1.8409090909090908,0.04017857142857143,0.47619047619047616,0.20952380952380953,0.14285714285714285,0.047619047619047616,0.0761904761904762,0.009523809523809525,0.0
Moita,353.0,0.9518413597733711,0.04815864022662889,0.23229461756373937,0.1643059490084986,0.45042492917847027,0.05099150141643059,0.05099150141643059,0.0,0.028328611898016998,0.0028328611898017,0.019830028328611898,0.9688385269121813,0.0056657223796034,0.019830028328611898,0.0028328611898017,0.0028328611898017,0.9546742209631728,0.0453257790368272,0.254957507082153,0.0028328611898017,0.04815864022662889,0.0906515580736544,0.11898016997167139,0.0,151.0,2.7454545454545456,0.23504273504273504,0.28328611898017,0.21529745042492918,0.24079320113314448,0.11898016997167139,0.056657223796033995,0.031161473087818695,0.039660056657223795
Montijo,1111.0,0.7911791179117912,0.20882088208820881,0.12871287128712872,0.11341134113411341,0.558055805580558,0.0819081908190819,0.0594059405940594,0.0063006300630063005,0.026102610261026102,0.008100810081008101,0.018001800180018002,0.9135913591359136,0.013501350135013501,0.0387038703870387,0.019801980198019802,0.0144014401440144,0.7929792979297929,0.207020702070207,0.3276327632763276,0.008100810081008101,0.0405040504050405,0.0711071107110711,0.2223222322232223,0.0,8094.0,60.85714285714285,0.17363580625383201,0.279027902790279,0.17551755175517553,0.1404140414041404,0.12151215121512152,0.12871287128712872,0.0891089108910891,0.039603960396039604
Palmela,2666.0,0.9497374343585896,0.05026256564141035,0.18079519879969994,0.12003000750187547,0.5108777194298575,0.08252063015753938,0.0555138784696174,0.004126031507876969,0.02250562640660165,0.006751687921980495,0.01687921980495124,0.9366091522880721,0.028882220555138786,0.012003000750187547,0.011627906976744186,0.010877719429857465,0.8102025506376594,0.18979744936234058,0.367966991747937,0.030382595648912228,0.04838709677419355,0.09452363090772693,0.2539384846211553,0.00037509377344336085,6417.0,44.5625,0.1416451985431287,0.2940735183795949,0.20180045011252815,0.1879219804951238,0.13915978994748687,0.10277569392348088,0.03488372093023256,0.014253563390847712
Seixal,98.0,0.9081632653061225,0.09183673469387756,0.10204081632653061,0.07142857142857142,0.5102040816326531,0.09183673469387756,0.07142857142857142,0.0,0.08163265306122448,0.01020408163265306,0.061224489795918366,0.9591836734693877,0.01020408163265306,0.02040816326530612,0.0,0.01020408163265306,0.7346938775510204,0.2653061224489796,0.42857142857142855,0.02040816326530612,0.17346938775510204,0.1326530612244898,0.1326530612244898,0.0,745.0,37.25,0.32989690721649484,0.42857142857142855,0.25510204081632654,0.19387755102040816,0.08163265306122448,0.04081632653061224,0.0,0.0
Sesimbra,373.0,0.9865951742627346,0.013404825737265416,0.2546916890080429,0.15013404825737264,0.46648793565683644,0.040214477211796246,0.029490616621983913,0.002680965147453083,0.01876675603217158,0.013404825737265416,0.024128686327077747,0.967828418230563,0.005361930294906166,0.005361930294906166,0.005361930294906166,0.0160857908847185,0.8257372654155496,0.1742627345844504,0.3297587131367292,0.002680965147453083,0.0777479892761394,0.0777479892761394,0.1742627345844504,0.0,1354.0,18.297297297297302,0.12389770723104056,0.3351206434316354,0.17158176943699732,0.2225201072386059,0.1742627345844504,0.07238605898123325,0.005361930294906166,0.002680965147453083
Setúbal,528.0,0.8977272727272727,0.10227272727272728,0.10606060606060606,0.15151515151515152,0.4564393939393939,0.045454545454545456,0.0928030303030303,0.00946969696969697,0.04734848484848485,0.020833333333333332,0.07007575757575757,0.9450757575757576,0.00946969696969697,0.005681818181818182,0.00946969696969697,0.030303030303030304,0.7556818181818182,0.24431818181818182,0.3768939393939394,0.011363636363636364,0.0928030303030303,0.017045454545454544,0.2765151515151515,0.0,3138.0,40.230769230769226,0.15933369545536846,0.3068181818181818,0.24053030303030304,0.20454545454545456,0.14772727272727273,0.06818181818181818,0.020833333333333332,0.007575757575757576
Abrantes,2103.0,0.983357108892059,0.016642891107941038,0.05896338563956253,0.1902044698050404,0.5534950071326676,0.05706134094151213,0.0451735615786971,0.0028530670470756064,0.04184498335710889,0.0023775558725630053,0.048026628625772706,0.9781264859724204,0.0033285782215882074,0.007132667617689016,0.006181645268663814,0.005230622919638612,0.9158345221112696,0.08416547788873038,0.29624346172135047,0.0028530670470756064,0.03851640513552068,0.06371849738468854,0.17403708987161198,0.00047551117451260106,1290.0,15.0,0.033693077125559356,0.4888254873989539,0.24060865430337613,0.1459819305753685,0.06657156443176415,0.029481692819781264,0.01759391345696624,0.009510223490252021
Alcanena,836.0,0.9784688995215312,0.0215311004784689,0.11961722488038277,0.18899521531100477,0.5239234449760766,0.07057416267942583,0.041866028708133975,0.0011961722488038277,0.03827751196172249,0.0,0.01555023923444976,0.9533492822966507,0.02751196172248804,0.009569377990430622,0.008373205741626795,0.0011961722488038277,0.8696172248803827,0.1303827751196172,0.36363636363636365,0.019138755980861243,0.07177033492822966,0.09090909090909091,0.22009569377990432,0.0,213.0,1.868421052631579,0.044270103670495935,0.33253588516746413,0.2834928229665072,0.17942583732057416,0.12440191387559808,0.05861244019138756,0.01674641148325359,0.0035885167464114833
Constância,113.0,0.9734513274336283,0.02654867256637168,0.04424778761061947,0.22123893805309736,0.5221238938053098,0.07964601769911504,0.035398230088495575,0.0,0.008849557522123894,0.02654867256637168,0.061946902654867256,0.9557522123893806,0.0,0.008849557522123894,0.008849557522123894,0.02654867256637168,1.0,0.0,0.36283185840707965,0.008849557522123894,0.02654867256637168,0.07964601769911504,0.20353982300884957,0.0,15.0,3.75,0.016456921587608905,0.6371681415929203,0.17699115044247787,0.07964601769911504,0.02654867256637168,0.05309734513274336,0.02654867256637168,0.0
Entroncamento,42.0,0.9761904761904762,0.023809523809523808,0.07142857142857142,0.11904761904761904,0.5476190476190477,0.07142857142857142,0.09523809523809523,0.0,0.047619047619047616,0.0,0.047619047619047616,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.30952380952380953,0.0,0.07142857142857142,0.023809523809523808,0.21428571428571427,0.0,14.0,2.8,0.11038961038961038,0.4523809523809524,0.3333333333333333,0.11904761904761904,0.023809523809523808,0.047619047619047616,0.023809523809523808,0.0
Ferreira do Zêzere,1432.0,0.9741620111731844,0.025837988826815643,0.11941340782122906,0.22835195530726257,0.5412011173184358,0.04818435754189944,0.02863128491620112,0.002094972067039106,0.02164804469273743,0.002094972067039106,0.008379888268156424,0.9741620111731844,0.01047486033519553,0.004888268156424581,0.006284916201117319,0.004189944134078212,0.946927374301676,0.05307262569832402,0.3344972067039106,0.006284916201117319,0.07541899441340782,0.05656424581005587,0.20670391061452514,0.0013966480446927375,1165.0,14.746835443037975,0.006935525301823786,0.5705307262569832,0.2681564245810056,0.10963687150837989,0.034916201117318434,0.009078212290502794,0.00558659217877095,0.002094972067039106
Ourém,3543.0,0.9878633926051369,0.01213660739486311,0.14959074230877786,0.23849844764324019,0.5232853513971211,0.04741744284504657,0.023990968106124753,0.0002822466836014677,0.010443127293254304,0.0002822466836014677,0.006209427039232289,0.9841941857183178,0.008749647191645497,0.003951453570420547,0.002540220152413209,0.0005644933672029354,0.969799604854643,0.030200395145357044,0.34434095399379056,0.004798193621224951,0.06265876375952582,0.08749647191645499,0.19870166525543326,0.0,170.0,1.4166666666666667,0.018224666142969363,0.5622353937341237,0.28422241038667795,0.11713237369460909,0.02427321478972622,0.008749647191645497,0.000846740050804403,0.0005644933672029354
Sardoal,699.0,0.9928469241773963,0.00715307582260372,0.10872675250357654,0.18454935622317598,0.5021459227467812,0.08297567954220315,0.05293276108726753,0.002861230329041488,0.02861230329041488,0.002861230329041488,0.034334763948497854,0.9713876967095851,0.017167381974248927,0.002861230329041488,0.002861230329041488,0.005722460658082976,1.0,0.0,0.2989985693848355,0.04005722460658083,0.058655221745350504,0.08583690987124463,0.18454935622317598,0.0,18.0,2.0,0.0324773413897281,0.530758226037196,0.28183118741058655,0.1402002861230329,0.04148783977110158,0.004291845493562232,0.0,0.0
Tomar,2481.0,0.9798468359532446,0.02015316404675534,0.08343409915356712,0.17492946392583636,0.5364772269246272,0.06408706166868199,0.06408706166868199,0.00040306328093510683,0.041515517936316,0.004030632809351068,0.031035872632003223,0.9814590890769851,0.005239822652156389,0.004030632809351068,0.0048367593712212815,0.004433696090286175,0.9443772672309553,0.05562273276904474,0.3498589278516727,0.0032245062474808546,0.05804111245465538,0.09189842805320435,0.17815397017331722,0.0008061265618702137,1319.0,19.984848484848484,0.03133074935400517,0.5743651753325272,0.2430471584038694,0.10842402257154374,0.04232164449818621,0.020556227327690448,0.006449012494961709,0.0024183796856106408
Torres Novas,2021.0,0.9648688767936665,0.0351311232063335,0.08411677387431965,0.16180108857001485,0.5244928253339931,0.07619990103908957,0.0677882236516576,0.0029688273132112814,0.04849084611578427,0.004948045522018802,0.029193468579910935,0.9604156358238496,0.004948045522018802,0.007422068283028204,0.01929737753587333,0.007916872835230085,0.9114299851558635,0.08857001484413657,0.35724888668975757,0.002474022761009401,0.06234537357743691,0.070262246412667,0.22365165759524988,0.0014844136566056407,414.0,1.8904109589041096,0.098624083559305,0.2558139534883721,0.25235032162295895,0.24146462147451755,0.14349332013854527,0.0752102919346858,0.025235032162295893,0.004453240969816922
Vila Nova da Barquinha,84.0,0.9285714285714286,0.07142857142857142,0.07142857142857142,0.09523809523809523,0.4523809523809524,0.13095238095238096,0.13095238095238096,0.0,0.08333333333333333,0.0,0.03571428571428571,0.9285714285714286,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.0,0.9642857142857143,0.03571428571428571,0.32142857142857145,0.0,0.023809523809523808,0.10714285714285714,0.19047619047619047,0.0,335.0,27.91666666666667,0.04871060171919771,0.44047619047619047,0.19047619047619047,0.17857142857142858,0.14285714285714285,0.03571428571428571,0.011904761904761904,0.0
Almeirim,1316.0,0.851823708206687,0.14817629179331307,0.17933130699088146,0.09346504559270517,0.5440729483282675,0.09346504559270517,0.029635258358662615,0.001519756838905775,0.031914893617021274,0.006838905775075988,0.019756838905775075,0.8655015197568389,0.047872340425531915,0.03343465045592705,0.044832826747720364,0.008358662613981762,0.7386018237082067,0.2613981762917933,0.36854103343465044,0.04179331306990881,0.06382978723404255,0.047872340425531915,0.29711246200607905,0.0007598784194528875,877.0,62.64285714285714,0.1876295784381479,0.22492401215805471,0.2013677811550152,0.2074468085106383,0.1580547112462006,0.12689969604863222,0.057750759878419454,0.0182370820668693
Alpiarça,641.0,0.858034321372855,0.1419656786271451,0.10452418096723869,0.1372854914196568,0.594383775351014,0.07332293291731669,0.0390015600624025,0.0078003120124804995,0.0249609984399376,0.0078003120124804995,0.0109204368174727,0.8627145085803433,0.0405616224648986,0.0343213728549142,0.046801872074883,0.015600624024960999,0.7410296411856474,0.2589703588143526,0.3868954758190328,0.0109204368174727,0.0343213728549142,0.031201248049921998,0.33073322932917315,0.0,3157.0,225.5,0.18844788641497257,0.20904836193447737,0.1482059282371295,0.1794071762870515,0.21060842433697347,0.1747269890795632,0.059282371294851796,0.0171606864274571
Azambuja,1552.0,0.9233247422680413,0.07667525773195877,0.125,0.14304123711340205,0.5476804123711341,0.05154639175257732,0.0547680412371134,0.004510309278350515,0.03994845360824742,0.005798969072164949,0.027706185567010308,0.8943298969072165,0.06572164948453608,0.021262886597938145,0.008376288659793814,0.010309278350515464,0.8588917525773195,0.1411082474226804,0.38079896907216493,0.01095360824742268,0.029639175257731958,0.05025773195876289,0.31121134020618557,0.0006443298969072165,623.0,6.357142857142858,0.22579698806962645,0.40914948453608246,0.2603092783505155,0.18621134020618557,0.0625,0.03672680412371134,0.018685567010309278,0.012242268041237113
Benavente,615.0,0.7073170731707317,0.2926829268292683,0.14308943089430895,0.09268292682926829,0.5186991869918699,0.08292682926829269,0.06829268292682927,0.008130081300813009,0.030894308943089432,0.01788617886178862,0.03739837398373984,0.8991869918699187,0.01951219512195122,0.04390243902439024,0.011382113821138212,0.026016260162601626,0.8845528455284553,0.11544715447154472,0.4065040650406504,0.030894308943089432,0.07804878048780488,0.0991869918699187,0.24552845528455283,0.0032520325203252032,16266.0,139.02564102564102,0.25533416121020547,0.2764227642276423,0.1967479674796748,0.14796747967479676,0.0959349593495935,0.12845528455284552,0.08780487804878048,0.05365853658536585
Cartaxo,992.0,0.938508064516129,0.06149193548387097,0.10483870967741936,0.10080645161290322,0.5483870967741935,0.08366935483870967,0.0625,0.005040322580645161,0.03931451612903226,0.015120967741935484,0.04032258064516129,0.8931451612903226,0.04133064516129032,0.014112903225806451,0.03125,0.020161290322580645,0.9284274193548387,0.0715725806451613,0.37399193548387094,0.018145161290322582,0.06149193548387097,0.05241935483870968,0.2762096774193548,0.0010080645161290322,818.0,14.607142857142858,0.1602224233803181,0.4264112903225806,0.23487903225806453,0.13205645161290322,0.06048387096774194,0.055443548387096774,0.03024193548387097,0.02620967741935484
Chamusca,577.0,0.8145580589254766,0.1854419410745234,0.11091854419410745,0.13518197573656845,0.4904679376083189,0.09705372616984402,0.04852686308492201,0.005199306759098787,0.05199306759098787,0.025996533795493933,0.03466204506065858,0.8578856152512998,0.01733102253032929,0.07625649913344887,0.01733102253032929,0.03119584055459272,0.6395147313691508,0.36048526863084923,0.30849220103986136,0.01386481802426343,0.05719237435008666,0.04852686308492201,0.21490467937608318,0.0,14617.0,261.01785714285717,0.12463976945244956,0.2512998266897747,0.17850953206239167,0.17504332755632582,0.14558058925476602,0.1265164644714038,0.09012131715771231,0.024263431542461005
Coruche,1361.0,0.8978692138133725,0.10213078618662748,0.16752387950036737,0.15062454077883908,0.49595885378398236,0.060249816311535635,0.04188096987509184,0.00881704628949302,0.03306392358559882,0.019103600293901544,0.022777369581190303,0.9155033063923586,0.002204261572373255,0.03967670830271859,0.014695077149155033,0.027920646583394562,0.9757531227038942,0.024246877296105803,0.3769287288758266,0.03159441587068332,0.0639235855988244,0.07053637031594416,0.27259368111682586,0.0,43954.0,140.42811501597444,0.3212441476177362,0.34827332843497427,0.1763409257898604,0.14842027920646583,0.10727406318883174,0.09772226304188097,0.07274063188831742,0.03747244673034533
Golegã,239.0,0.46443514644351463,0.5355648535564853,0.08368200836820083,0.1506276150627615,0.40585774058577406,0.08786610878661087,0.13807531380753138,0.012552301255230125,0.029288702928870293,0.058577405857740586,0.03347280334728033,0.7824267782426778,0.03347280334728033,0.06276150627615062,0.0502092050209205,0.07112970711297072,0.4895397489539749,0.5104602510460251,0.19665271966527198,0.0,0.008368200836820083,0.03347280334728033,0.1506276150627615,0.0,640.0,45.714285714285715,0.1755600072846476,0.09205020920502092,0.17573221757322174,0.16317991631799164,0.21338912133891214,0.19665271966527198,0.09623430962343096,0.06276150627615062
Rio Maior,2120.0,0.95,0.05,0.10471698113207548,0.17547169811320754,0.5528301886792453,0.08443396226415094,0.04009433962264151,0.0,0.026415094339622643,0.0042452830188679245,0.01179245283018868,0.930188679245283,0.02688679245283019,0.017924528301886792,0.020754716981132074,0.0042452830188679245,0.9292452830188679,0.07075471698113207,0.3471698113207547,0.01179245283018868,0.03349056603773585,0.0660377358490566,0.25660377358490566,0.0,384.0,2.0,0.06567599840785458,0.394811320754717,0.18160377358490565,0.12924528301886792,0.1,0.07264150943396226,0.026415094339622643,0.012264150943396227
Salvaterra de Magos,861.0,0.7804878048780488,0.21951219512195122,0.21951219512195122,0.12427409988385599,0.48548199767711964,0.08826945412311266,0.03716608594657375,0.006968641114982578,0.008130081300813009,0.009291521486643438,0.020905923344947737,0.8943089430894309,0.008130081300813009,0.06620209059233449,0.015098722415795587,0.016260162601626018,0.8420441347270615,0.15795586527293845,0.37398373983739835,0.032520325203252036,0.08246225319396051,0.04413472706155633,0.27526132404181186,0.0,3476.0,64.37037037037037,0.1609641599711113,0.4367015098722416,0.16144018583042974,0.10104529616724739,0.0975609756097561,0.10685249709639953,0.06852497096399536,0.022067363530778164
Santarém,4282.0,0.9628678187762728,0.03713218122372723,0.10742643624474545,0.1335824381130313,0.5747314339093882,0.06352171882297991,0.05254553946753853,0.0067725361980383,0.03152732368052312,0.0135450723960766,0.016347501167678656,0.9327417094815507,0.015880429705744978,0.018449322746380198,0.012610929472209247,0.0203176085941149,0.9353106025221859,0.0646893974778141,0.37155534796823914,0.010742643624474545,0.049743110695936475,0.09925268566090611,0.2309668379262027,0.0007006071929005138,1933.0,9.762626262626265,0.10117193294763388,0.4058851004203643,0.22863148061653432,0.1576366184026156,0.08804297057449789,0.0658570761326483,0.02358710882765063,0.009341429238673517
