Municipality,individual_prod_num,individual_prod_autonomous,individual_prod_in_business,educ_cannot_read_write,educ_can_read_write,educ_basic_1st_cycle,educ_basic_2nd_cycle,educ_basic_3rd_cycle,educ_secondary_agr,educ_secondary_not_agr,educ_polyt_or_superior_agr,educ_polyt_or_superior_not_agr,prof_only_practical,prof_short,prof_long,prof_short_and_long,prof_complete,agr_time_partial,agr_time_full,ext_imp_principal,ext_imp_secondary,ext_sit_employer,ext_sit_self_employed,ext_sit_employed_by_others,ext_sit_in_family
Alcácer do Sal,818.0,0.9058679706601467,0.0941320293398533,0.18948655256723718,0.11613691931540342,0.4938875305623472,0.05378973105134474,0.05256723716381418,0.011002444987775062,0.02078239608801956,0.028117359413202935,0.034229828850855744,0.921760391198044,0.008557457212713936,0.02444987775061125,0.006112469437652812,0.039119804400977995,0.7286063569682152,0.2713936430317848,0.32273838630806845,0.017114914425427872,0.040342298288508556,0.11246943765281174,0.18581907090464547,0.0012224938875305623
Grândola,978.0,0.9713701431492843,0.028629856850715747,0.23210633946830267,0.16666666666666666,0.42535787321063395,0.0541922290388548,0.03783231083844581,0.005112474437627812,0.023517382413087935,0.016359918200409,0.03885480572597137,0.9570552147239264,0.007157464212678937,0.011247443762781187,0.003067484662576687,0.02147239263803681,0.7382413087934561,0.261758691206544,0.26380368098159507,0.03169734151329243,0.03169734151329243,0.08588957055214724,0.1768916155419223,0.0
Odemira,1878.0,0.9243876464323749,0.07561235356762513,0.34132055378061765,0.18423855165069222,0.3423855165069223,0.042598509052183174,0.0308839190628328,0.0026624068157614484,0.025026624068157616,0.009052183173588925,0.021831735889243878,0.9563365282215123,0.004792332268370607,0.019169329073482427,0.007987220447284345,0.011714589989350373,0.8945686900958466,0.10543130990415335,0.22417465388711394,0.026624068157614485,0.026091586794462194,0.077209797657082,0.14376996805111822,0.001597444089456869
Santiago do Cacém,1581.0,0.9449715370018975,0.05502846299810247,0.24035420619860848,0.15243516761543327,0.4484503478810879,0.06198608475648324,0.04996837444655281,0.0018975332068311196,0.017077798861480076,0.010752688172043012,0.017077798861480076,0.941808981657179,0.013282732447817837,0.020872865275142316,0.011385199240986717,0.01265022137887413,0.8886780518659076,0.11132194813409235,0.2827324478178368,0.010120177103099304,0.031625553447185324,0.07716635041113219,0.18216318785578747,0.0
Sines,213.0,0.9436619718309859,0.056338028169014086,0.27230046948356806,0.13145539906103287,0.4647887323943662,0.051643192488262914,0.03286384976525822,0.004694835680751174,0.014084507042253521,0.009389671361502348,0.018779342723004695,0.9483568075117371,0.004694835680751174,0.004694835680751174,0.028169014084507043,0.014084507042253521,0.9765258215962441,0.023474178403755867,0.3474178403755869,0.009389671361502348,0.018779342723004695,0.056338028169014086,0.28169014084507044,0.0
Alter do Chão,333.0,0.8828828828828829,0.11711711711711711,0.07807807807807808,0.09009009009009009,0.5495495495495496,0.06606606606606606,0.07207207207207207,0.012012012012012012,0.04804804804804805,0.04504504504504504,0.03903903903903904,0.9099099099099099,0.009009009009009009,0.003003003003003003,0.021021021021021023,0.057057057057057055,0.8858858858858859,0.11411411411411411,0.2822822822822823,0.0,0.03303303303303303,0.036036036036036036,0.21021021021021022,0.0
Arronches,463.0,0.9222462203023758,0.07775377969762419,0.2267818574514039,0.1490280777537797,0.367170626349892,0.06479481641468683,0.056155507559395246,0.008639308855291577,0.08207343412526998,0.012958963282937365,0.032397408207343416,0.9330453563714903,0.004319654427645789,0.02591792656587473,0.01511879049676026,0.02159827213822894,0.8682505399568035,0.13174946004319654,0.2548596112311015,0.004319654427645789,0.04103671706263499,0.03455723542116631,0.183585313174946,0.0
Avis,437.0,0.8466819221967964,0.15331807780320367,0.13958810068649885,0.08009153318077804,0.4805491990846682,0.06178489702517163,0.07551487414187644,0.006864988558352402,0.041189931350114416,0.032036613272311214,0.08237986270022883,0.9016018306636155,0.009153318077803204,0.04805491990846682,0.002288329519450801,0.038901601830663615,0.6704805491990846,0.3295194508009153,0.28604118993135014,0.013729977116704805,0.029748283752860413,0.07093821510297482,0.1945080091533181,0.002288329519450801
Campo Maior,651.0,0.8110599078341014,0.1889400921658986,0.16282642089093702,0.09984639016897082,0.47465437788018433,0.07526881720430108,0.06605222734254992,0.004608294930875576,0.03379416282642089,0.03686635944700461,0.04608294930875576,0.9032258064516129,0.019969278033794162,0.019969278033794162,0.015360983102918587,0.041474654377880185,0.7849462365591398,0.21505376344086022,0.3671274961597542,0.0,0.07987711213517665,0.021505376344086023,0.26574500768049153,0.0
Castelo de Vide,298.0,0.9093959731543624,0.09060402684563758,0.31543624161073824,0.09060402684563758,0.37583892617449666,0.08389261744966443,0.020134228187919462,0.006711409395973154,0.03355704697986577,0.013422818791946308,0.06040268456375839,0.9697986577181208,0.003355704697986577,0.003355704697986577,0.003355704697986577,0.020134228187919462,0.5704697986577181,0.42953020134228187,0.22483221476510068,0.0,0.02348993288590604,0.053691275167785234,0.1476510067114094,0.0
Crato,450.0,0.98,0.02,0.16,0.14888888888888888,0.47333333333333333,0.06,0.06,0.013333333333333334,0.03777777777777778,0.02666666666666667,0.02,0.9244444444444444,0.006666666666666667,0.024444444444444446,0.0044444444444444444,0.04,0.8777777777777778,0.12222222222222222,0.2822222222222222,0.0044444444444444444,0.04,0.04666666666666667,0.19777777777777777,0.0022222222222222222
Elvas,767.0,0.8252933507170795,0.17470664928292046,0.11864406779661017,0.08604954367666232,0.4015645371577575,0.11082138200782268,0.08735332464146023,0.01564537157757497,0.06388526727509779,0.03911342894393742,0.07692307692307693,0.8500651890482399,0.01694915254237288,0.054758800521512385,0.02346805736636245,0.054758800521512385,0.7327249022164276,0.26727509778357234,0.3050847457627119,0.002607561929595828,0.06258148631029987,0.04302477183833116,0.20208604954367665,0.0
Fronteira,234.0,0.8888888888888888,0.1111111111111111,0.11965811965811966,0.13675213675213677,0.4444444444444444,0.07264957264957266,0.05982905982905983,0.004273504273504274,0.042735042735042736,0.06837606837606838,0.05128205128205128,0.8504273504273504,0.021367521367521368,0.017094017094017096,0.038461538461538464,0.07264957264957266,0.5299145299145299,0.4700854700854701,0.2905982905982906,0.017094017094017096,0.03418803418803419,0.05128205128205128,0.21794871794871795,0.0
Gavião,958.0,0.9728601252609603,0.027139874739039668,0.20981210855949894,0.1638830897703549,0.4791231732776618,0.059498956158663886,0.04801670146137787,0.0020876826722338203,0.015657620041753653,0.0041753653444676405,0.017745302713987474,0.9801670146137788,0.009394572025052192,0.0020876826722338203,0.0020876826722338203,0.006263048016701462,0.9530271398747391,0.04697286012526096,0.2244258872651357,0.0041753653444676405,0.009394572025052192,0.038622129436325675,0.18058455114822547,0.0
Marvão,554.0,0.9747292418772563,0.02527075812274368,0.30505415162454874,0.09927797833935018,0.43862815884476536,0.05415162454873646,0.05595667870036101,0.0018050541516245488,0.021660649819494584,0.007220216606498195,0.016245487364620937,0.9675090252707581,0.0036101083032490976,0.016245487364620937,0.0036101083032490976,0.009025270758122744,0.9133574007220217,0.08664259927797834,0.22382671480144403,0.0018050541516245488,0.023465703971119134,0.04693140794223827,0.15342960288808663,0.0
Monforte,222.0,0.8513513513513513,0.14864864864864866,0.12612612612612611,0.14864864864864866,0.45495495495495497,0.09009009009009009,0.07657657657657657,0.0045045045045045045,0.04054054054054054,0.036036036036036036,0.02252252252252252,0.9144144144144144,0.009009009009009009,0.013513513513513514,0.02252252252252252,0.04054054054054054,0.954954954954955,0.04504504504504504,0.2747747747747748,0.02252252252252252,0.04954954954954955,0.08558558558558559,0.16216216216216217,0.0
Mora,502.0,0.8844621513944223,0.11553784860557768,0.17729083665338646,0.07171314741035857,0.5517928286852589,0.035856573705179286,0.05776892430278884,0.00597609561752988,0.021912350597609563,0.017928286852589643,0.05976095617529881,0.9641434262948207,0.00199203187250996,0.00796812749003984,0.00199203187250996,0.02390438247011952,0.8605577689243028,0.1394422310756972,0.3286852589641434,0.00597609561752988,0.05976095617529881,0.04183266932270916,0.23306772908366533,0.0
Nisa,1388.0,0.9798270893371758,0.020172910662824207,0.19164265129682997,0.16930835734870317,0.4596541786743516,0.053314121037463975,0.04971181556195965,0.008645533141210375,0.027377521613832854,0.007204610951008645,0.03314121037463977,0.9639769452449568,0.002161383285302594,0.009365994236311239,0.008645533141210375,0.01585014409221902,0.8429394812680115,0.15706051873198848,0.23703170028818443,0.0007204610951008645,0.030979827089337175,0.048270893371757925,0.15778097982708933,0.0007204610951008645
Ponte de Sor,1993.0,0.9678876066231812,0.032112393376818864,0.2975413948820873,0.134470647265429,0.42548921224284997,0.05669844455594581,0.035122930255895635,0.0035122930255895636,0.021073758153537382,0.006522829904666332,0.019568489713998997,0.9693928750627195,0.008529854490717512,0.010035122930255895,0.002007024586051179,0.010035122930255895,0.877571500250878,0.12242849974912193,0.3241344706472654,0.004014049172102358,0.029101856497742096,0.06472654290015052,0.23181133968891118,0.0005017561465127947
Portalegre,1617.0,0.9746444032158318,0.025355596784168214,0.26777983920841064,0.1280148423005566,0.41620284477427333,0.05689548546691404,0.05380333951762523,0.004947433518862091,0.035868893011750155,0.006802721088435374,0.029684601113172542,0.9591836734693877,0.0037105751391465678,0.012368583797155226,0.012987012987012988,0.011750154607297465,0.9004329004329005,0.09956709956709957,0.2789115646258503,0.006184291898577613,0.03525046382189239,0.03710575139146568,0.21150278293135436,0.0006184291898577613
Alandroal,877.0,0.9532497149372862,0.046750285062713795,0.2519954389965792,0.13340935005701254,0.4652223489167617,0.04903078677309008,0.04561003420752566,0.002280501710376283,0.01710376282782212,0.009122006841505131,0.026225769669327253,0.9498289623717218,0.014823261117445839,0.012542759407069556,0.011402508551881414,0.011402508551881414,0.7525655644241733,0.24743443557582667,0.2690992018244014,0.0,0.01710376282782212,0.05701254275940707,0.19384264538198404,0.0
Arraiolos,366.0,0.8224043715846995,0.17759562841530055,0.09836065573770492,0.13114754098360656,0.4562841530054645,0.07650273224043716,0.06557377049180328,0.0,0.07650273224043716,0.0273224043715847,0.06830601092896176,0.8961748633879781,0.01639344262295082,0.040983606557377046,0.01912568306010929,0.0273224043715847,0.644808743169399,0.3551912568306011,0.33060109289617484,0.01912568306010929,0.04918032786885246,0.11202185792349727,0.18032786885245902,0.00819672131147541
Borba,498.0,0.8855421686746988,0.1144578313253012,0.20281124497991967,0.13855421686746988,0.44176706827309237,0.07630522088353414,0.0642570281124498,0.002008032128514056,0.03413654618473896,0.012048192771084338,0.028112449799196786,0.8995983935742972,0.05823293172690763,0.006024096385542169,0.02208835341365462,0.014056224899598393,0.8353413654618473,0.1646586345381526,0.3815261044176707,0.014056224899598393,0.09036144578313253,0.05622489959839357,0.24096385542168675,0.008032128514056224
Estremoz,1059.0,0.9084041548630784,0.09159584513692162,0.17658168083097261,0.13031161473087818,0.4428706326723324,0.06704438149197356,0.06893295561850803,0.010387157695939566,0.04627006610009443,0.014164305949008499,0.04343720491029273,0.9131255901794145,0.018885741265344664,0.030217186024551465,0.013220018885741265,0.024551463644948063,0.7497639282341831,0.2502360717658168,0.3182247403210576,0.0084985835694051,0.0679886685552408,0.06232294617563739,0.1954674220963173,0.0009442870632672333
Évora,1065.0,0.8788732394366198,0.12112676056338029,0.13615023474178403,0.13427230046948357,0.39248826291079814,0.07323943661971831,0.07323943661971831,0.013145539906103286,0.06009389671361502,0.046948356807511735,0.07042253521126761,0.8798122065727699,0.016901408450704224,0.03755868544600939,0.005633802816901409,0.06009389671361502,0.6957746478873239,0.30422535211267604,0.38591549295774646,0.010328638497652582,0.061971830985915494,0.07042253521126761,0.2591549295774648,0.0018779342723004694
Montemor-o-Novo,747.0,0.8460508701472557,0.1539491298527443,0.1459170013386881,0.12048192771084337,0.42971887550200805,0.05220883534136546,0.06827309236947791,0.012048192771084338,0.0535475234270415,0.04417670682730924,0.07362784471218206,0.8848728246318608,0.008032128514056224,0.025435073627844713,0.025435073627844713,0.05622489959839357,0.7376171352074966,0.26238286479250333,0.3319946452476573,0.009370816599732263,0.06157965194109773,0.06961178045515395,0.20481927710843373,0.004016064257028112
Mourão,350.0,0.9085714285714286,0.09142857142857143,0.11142857142857143,0.15714285714285714,0.4514285714285714,0.08571428571428572,0.07428571428571429,0.002857142857142857,0.054285714285714284,0.005714285714285714,0.05714285714285714,0.9257142857142857,0.03142857142857143,0.022857142857142857,0.011428571428571429,0.008571428571428572,0.9857142857142858,0.014285714285714285,0.33714285714285713,0.017142857142857144,0.02857142857142857,0.04285714285714286,0.28285714285714286,0.0
Portel,742.0,0.9339622641509434,0.0660377358490566,0.19137466307277629,0.1509433962264151,0.46226415094339623,0.06064690026954178,0.06334231805929919,0.004043126684636119,0.022911051212938006,0.013477088948787063,0.03099730458221024,0.9393530997304582,0.006738544474393531,0.03099730458221024,0.005390835579514825,0.01752021563342318,0.8382749326145552,0.16172506738544473,0.3584905660377358,0.004043126684636119,0.04986522911051213,0.07816711590296496,0.22911051212938005,0.0013477088948787063
Redondo,644.0,0.8618012422360248,0.13819875776397517,0.19409937888198758,0.11956521739130435,0.4580745341614907,0.062111801242236024,0.049689440993788817,0.009316770186335404,0.04503105590062112,0.020186335403726708,0.04192546583850932,0.90527950310559,0.03260869565217391,0.026397515527950312,0.006211180124223602,0.029503105590062112,0.84472049689441,0.15527950310559005,0.39906832298136646,0.013975155279503106,0.07763975155279502,0.07142857142857142,0.2577639751552795,0.0015527950310559005
Reguengos de Monsaraz,966.0,0.8881987577639752,0.11180124223602485,0.13043478260869565,0.19772256728778467,0.4140786749482402,0.08488612836438923,0.06625258799171843,0.003105590062111801,0.046583850931677016,0.012422360248447204,0.044513457556935816,0.8809523809523809,0.060041407867494824,0.018633540372670808,0.024844720496894408,0.015527950310559006,0.9544513457556936,0.045548654244306416,0.30124223602484473,0.020703933747412008,0.044513457556935816,0.06832298136645963,0.20910973084886128,0.0
Sousel,507.0,0.8777120315581854,0.1222879684418146,0.1203155818540434,0.09861932938856016,0.5443786982248521,0.0650887573964497,0.07692307692307693,0.005917159763313609,0.03353057199211045,0.013806706114398421,0.04142011834319527,0.9230769230769231,0.013806706114398421,0.03747534516765286,0.005917159763313609,0.01972386587771203,0.7889546351084813,0.21104536489151873,0.3096646942800789,0.01775147928994083,0.04930966469428008,0.07692307692307693,0.20118343195266272,0.0
Vendas Novas,219.0,0.9223744292237442,0.0776255707762557,0.0958904109589041,0.1187214611872146,0.5662100456621004,0.0547945205479452,0.0684931506849315,0.0045662100456621,0.045662100456621,0.0182648401826484,0.0273972602739726,0.8858447488584474,0.045662100456621,0.0136986301369863,0.0319634703196347,0.0228310502283105,0.6757990867579908,0.3242009132420091,0.4703196347031963,0.0136986301369863,0.136986301369863,0.0639269406392694,0.2785388127853881,0.0
Viana do Alentejo,297.0,0.8754208754208754,0.12457912457912458,0.1750841750841751,0.13468013468013468,0.3872053872053872,0.06060606060606061,0.0707070707070707,0.013468013468013467,0.06060606060606061,0.04377104377104377,0.05387205387205387,0.8956228956228957,0.010101010101010102,0.026936026936026935,0.010101010101010102,0.05723905723905724,0.6734006734006734,0.3265993265993266,0.28619528619528617,0.006734006734006734,0.04713804713804714,0.0707070707070707,0.1717171717171717,0.003367003367003367
Vila Viçosa,302.0,0.9470198675496688,0.052980132450331126,0.16556291390728478,0.1390728476821192,0.4271523178807947,0.08609271523178808,0.04966887417218543,0.006622516556291391,0.039735099337748346,0.016556291390728478,0.0695364238410596,0.956953642384106,0.0033112582781456954,0.009933774834437087,0.006622516556291391,0.023178807947019868,0.804635761589404,0.19536423841059603,0.36423841059602646,0.0033112582781456954,0.039735099337748346,0.12582781456953643,0.1986754966887417,0.0
Aljustrel,459.0,0.9368191721132898,0.06318082788671024,0.12200435729847495,0.0915032679738562,0.49019607843137253,0.11764705882352941,0.08932461873638345,0.0,0.023965141612200435,0.034858387799564274,0.030501089324618737,0.9324618736383442,0.008714596949891068,0.0196078431372549,0.004357298474945534,0.034858387799564274,0.5882352941176471,0.4117647058823529,0.27233115468409586,0.008714596949891068,0.006535947712418301,0.04793028322440087,0.2222222222222222,0.002178649237472767
Almodôvar,713.0,0.9537166900420757,0.04628330995792426,0.26788218793828894,0.19074333800841514,0.44600280504908835,0.03506311360448808,0.02244039270687237,0.0,0.011220196353436185,0.009817671809256662,0.016830294530154277,0.9635343618513323,0.0070126227208976155,0.014025245441795231,0.005610098176718092,0.009817671809256662,0.8345021037868162,0.16549789621318373,0.22300140252454417,0.021037868162692847,0.009817671809256662,0.06591865357643759,0.16830294530154277,0.0
Alvito,215.0,0.9395348837209302,0.06046511627906977,0.12093023255813953,0.11627906976744186,0.5162790697674419,0.046511627906976744,0.06976744186046512,0.013953488372093023,0.027906976744186046,0.03255813953488372,0.05581395348837209,0.9255813953488372,0.009302325581395349,0.013953488372093023,0.004651162790697674,0.046511627906976744,0.7534883720930232,0.24651162790697675,0.32558139534883723,0.0,0.06976744186046512,0.046511627906976744,0.20930232558139536,0.0
Barrancos,279.0,0.931899641577061,0.06810035842293907,0.2114695340501792,0.14695340501792115,0.43010752688172044,0.1039426523297491,0.021505376344086023,0.0,0.035842293906810034,0.007168458781362007,0.043010752688172046,0.9713261648745519,0.0035842293906810036,0.010752688172043012,0.007168458781362007,0.007168458781362007,0.989247311827957,0.010752688172043012,0.3655913978494624,0.0035842293906810036,0.043010752688172046,0.07885304659498207,0.24014336917562723,0.0
Beja,1130.0,0.7778761061946903,0.22212389380530972,0.13893805309734514,0.09557522123893805,0.4327433628318584,0.08141592920353982,0.11415929203539824,0.010619469026548672,0.04424778761061947,0.03805309734513274,0.04424778761061947,0.9008849557522124,0.0017699115044247787,0.03982300884955752,0.008849557522123894,0.048672566371681415,0.731858407079646,0.268141592920354,0.2920353982300885,0.04601769911504425,0.05486725663716814,0.0743362831858407,0.18230088495575222,0.0035398230088495575
Castro Verde,254.0,0.9173228346456693,0.08267716535433071,0.09055118110236221,0.12598425196850394,0.5354330708661418,0.07480314960629922,0.07874015748031496,0.007874015748031496,0.047244094488188976,0.01968503937007874,0.01968503937007874,0.8740157480314961,0.05905511811023622,0.03543307086614173,0.003937007874015748,0.027559055118110236,0.6181102362204725,0.38188976377952755,0.21653543307086615,0.015748031496062992,0.023622047244094488,0.05905511811023622,0.14960629921259844,0.0
Cuba,425.0,0.9011764705882352,0.0988235294117647,0.2235294117647059,0.12705882352941175,0.44,0.06823529411764706,0.07058823529411765,0.011764705882352941,0.02823529411764706,0.007058823529411765,0.023529411764705882,0.9529411764705882,0.004705882352941176,0.01411764705882353,0.009411764705882352,0.018823529411764704,0.8329411764705882,0.16705882352941176,0.32235294117647056,0.02823529411764706,0.03764705882352941,0.05411764705882353,0.2541176470588235,0.0
Ferreira do Alentejo,714.0,0.9341736694677871,0.06582633053221289,0.10784313725490197,0.08263305322128851,0.5532212885154062,0.07703081232492998,0.08683473389355742,0.0056022408963585435,0.049019607843137254,0.014005602240896359,0.023809523809523808,0.9089635854341737,0.018207282913165267,0.036414565826330535,0.01680672268907563,0.0196078431372549,0.6834733893557423,0.3165266106442577,0.25210084033613445,0.012605042016806723,0.0350140056022409,0.05322128851540616,0.1722689075630252,0.0
Mértola,684.0,0.8961988304093568,0.10380116959064327,0.19005847953216373,0.18128654970760233,0.48391812865497075,0.06286549707602339,0.03654970760233918,0.0014619883040935672,0.017543859649122806,0.011695906432748537,0.014619883040935672,0.9210526315789473,0.008771929824561403,0.039473684210526314,0.017543859649122806,0.013157894736842105,0.7222222222222222,0.2777777777777778,0.195906432748538,0.02046783625730994,0.013157894736842105,0.06725146198830409,0.1286549707602339,0.0043859649122807015
Moura,1549.0,0.8831504196255648,0.11684958037443512,0.15041962556488056,0.1342801807617818,0.4835377663008393,0.0987734021949645,0.05487411233053583,0.005164622336991607,0.03357004519044545,0.01355713363460297,0.025823111684958037,0.89541639767592,0.016785022595222725,0.051000645577792124,0.018076178179470628,0.01872175597159458,0.974176888315042,0.025823111684958037,0.32666236281471916,0.0071013557133634605,0.030987734021949646,0.07101355713363461,0.22595222724338282,0.0
Ourique,640.0,0.940625,0.059375,0.321875,0.1515625,0.378125,0.0546875,0.0390625,0.0078125,0.015625,0.0109375,0.0203125,0.9375,0.01875,0.01875,0.00625,0.01875,0.7515625,0.2484375,0.2140625,0.0328125,0.0234375,0.0609375,0.1609375,0.0015625
Serpa,1818.0,0.8965896589658966,0.1034103410341034,0.17986798679867988,0.17106710671067107,0.44114411441144114,0.0737073707370737,0.04785478547854786,0.013201320132013201,0.028052805280528052,0.011001100110011002,0.034103410341034104,0.9202420242024203,0.00825082508250825,0.02695269526952695,0.02035203520352035,0.0242024202420242,0.8564356435643564,0.14356435643564355,0.28492849284928495,0.0231023102310231,0.0374037403740374,0.057755775577557754,0.20572057205720573,0.0
Vidigueira,591.0,0.7478849407783418,0.2521150592216582,0.20135363790186125,0.11505922165820642,0.4619289340101523,0.047377326565143825,0.0829103214890017,0.00338409475465313,0.028764805414551606,0.028764805414551606,0.030456852791878174,0.8460236886632826,0.06937394247038917,0.032148900169204735,0.02030456852791878,0.032148900169204735,0.7969543147208121,0.20304568527918782,0.3587140439932318,0.01353637901861252,0.015228426395939087,0.11505922165820642,0.23688663282571912,0.001692047377326565
Arcos de Valdevez,3037.0,0.9940730984524202,0.005926901547579849,0.2074415541652947,0.3207112281857096,0.41587092525518604,0.02831741850510372,0.009548896937767533,0.0,0.007902535396773132,0.0016463615409944023,0.008561080013170892,0.9608165953243333,0.025353967731313796,0.007243990780375371,0.004939084622983207,0.0016463615409944023,0.7820217319723411,0.21797826802765888,0.1215014817253869,0.016463615409944024,0.0286466908133026,0.03951267698386566,0.06354955548238393,0.00032927230819888045
Caminha,533.0,0.9812382739212008,0.01876172607879925,0.0900562851782364,0.31144465290806755,0.46716697936210133,0.0900562851782364,0.016885553470919325,0.0,0.00375234521575985,0.001876172607879925,0.01876172607879925,0.7804878048780488,0.19699812382739212,0.01876172607879925,0.001876172607879925,0.001876172607879925,0.9512195121951219,0.04878048780487805,0.15947467166979362,0.028142589118198873,0.03564727954971857,0.07129455909943715,0.07692307692307693,0.0
Melgaço,1341.0,0.9932885906040269,0.006711409395973154,0.116331096196868,0.34377330350484714,0.4481730052199851,0.0447427293064877,0.011931394481730051,0.0007457121551081282,0.011931394481730051,0.0022371364653243847,0.020134228187919462,0.9105145413870246,0.08053691275167785,0.0044742729306487695,0.0014914243102162564,0.002982848620432513,0.8448918717375093,0.15510812826249068,0.11185682326621924,0.002982848620432513,0.023862788963460103,0.02162565249813572,0.0686055182699478,0.0007457121551081282
Monção,2183.0,0.9857993586807147,0.014200641319285386,0.09115895556573522,0.31607879065506184,0.4754924415941365,0.08108108108108109,0.012368300503893724,0.0004580852038479157,0.007787448465414567,0.0018323408153916628,0.013742556115437472,0.8790655061841502,0.10077874484654145,0.013284470911589555,0.004580852038479157,0.0022904260192395786,0.896930829134219,0.10306917086578103,0.1873568483737975,0.03344021988089785,0.04214383875400825,0.052679798442510306,0.11452130096197893,0.001374255611543747
Paredes de Coura,1136.0,0.9850352112676056,0.014964788732394365,0.2535211267605634,0.26848591549295775,0.40933098591549294,0.0448943661971831,0.008802816901408451,0.0,0.009683098591549295,0.0017605633802816902,0.0035211267605633804,0.914612676056338,0.058098591549295774,0.01936619718309859,0.006161971830985915,0.0017605633802816902,0.8257042253521126,0.1742957746478873,0.16549295774647887,0.023767605633802816,0.029049295774647887,0.023767605633802816,0.12764084507042253,0.0017605633802816902
Ponte da Barca,1111.0,0.9882988298829883,0.011701170117011701,0.19081908190819083,0.28532853285328535,0.44824482448244823,0.0423042304230423,0.0153015301530153,0.0009000900090009,0.008100810081008101,0.0,0.009000900090009001,0.9585958595859586,0.026102610261026102,0.0072007200720072,0.0072007200720072,0.0009000900090009,0.810981098109811,0.18901890189018902,0.08010801080108011,0.013501350135013501,0.0144014401440144,0.018001800180018002,0.06030603060306031,0.0
Ponte de Lima,3673.0,0.9806697522461203,0.019330247753879662,0.12523822488429076,0.2744350667029676,0.4908793901442962,0.07350939286686632,0.011434794445956983,0.001361285053090117,0.007895453307922679,0.0035393411380343046,0.011707051456575007,0.9090661584535802,0.05962428532534713,0.012251565477811054,0.014157364552137218,0.004900626191124422,0.6242853253471277,0.37571467465287234,0.14756329975496868,0.011434794445956983,0.018785733732643615,0.03430438333787095,0.10264089300299482,0.0
Valença,761.0,0.985545335085414,0.01445466491458607,0.11695137976346912,0.2706964520367937,0.5045992115637319,0.04993429697766097,0.03153745072273324,0.0,0.01576872536136662,0.001314060446780552,0.009198423127463863,0.8304862023653088,0.14586070959264127,0.01445466491458607,0.00788436268068331,0.001314060446780552,0.5006570302233903,0.49934296977660975,0.22076215505913271,0.002628120893561104,0.04993429697766097,0.035479632063074903,0.1340341655716163,0.002628120893561104
Viana do Castelo,2369.0,0.9852258336850992,0.014774166314900802,0.09033347403967919,0.28493035035880115,0.5044322498944702,0.07429295061207261,0.016884761502743775,0.0016884761502743773,0.010975094976783452,0.003799071338117349,0.01266357112705783,0.86787674124103,0.09244406922752216,0.024905023216547067,0.009286618826509076,0.005487547488391726,0.6707471506964964,0.32925284930350357,0.12874630645842128,0.01266357112705783,0.019417475728155338,0.030814689742507388,0.0899113550021106,0.0
Vila Nova de Cerveira,367.0,0.9618528610354223,0.03814713896457766,0.11171662125340599,0.329700272479564,0.4305177111716621,0.07084468664850137,0.010899182561307902,0.0,0.01907356948228883,0.0,0.027247956403269755,0.8092643051771117,0.12534059945504086,0.035422343324250684,0.02997275204359673,0.0,0.42779291553133514,0.5722070844686649,0.13896457765667575,0.005449591280653951,0.027247956403269755,0.0326975476839237,0.07901907356948229,0.0
Amares,888.0,0.963963963963964,0.036036036036036036,0.13513513513513514,0.23198198198198197,0.5123873873873874,0.05292792792792793,0.0259009009009009,0.0022522522522522522,0.018018018018018018,0.0022522522522522522,0.019144144144144143,0.9031531531531531,0.04954954954954955,0.015765765765765764,0.02702702702702703,0.0045045045045045045,0.28265765765765766,0.7173423423423423,0.12387387387387387,0.019144144144144143,0.021396396396396396,0.02252252252252252,0.0990990990990991,0.0
Barcelos,3963.0,0.9755235932374464,0.02447640676255362,0.08528892253343427,0.19480191773908656,0.5902094372949785,0.08251324753974262,0.021196063588190765,0.001514004542013626,0.0116073681554378,0.0010093363613424174,0.011859702245773405,0.8808983093615947,0.057279838506182186,0.03810244764067625,0.021196063588190765,0.0025233409033560434,0.7113298006560687,0.28867019934393134,0.21675498359828413,0.01640171587181428,0.04213979308604592,0.03608377491799142,0.1514004542013626,0.0005046681806712087
Braga,1703.0,0.9594832648267763,0.040516735173223725,0.1632413388138579,0.18731650029359953,0.5108631826189078,0.05108631826189078,0.026423957721667644,0.002935995302407516,0.024662360540223135,0.0035231943628890195,0.029947152084556665,0.9318849089841457,0.03347034644744568,0.018790369935408103,0.009395184967704051,0.0064591896652965355,0.551967116852613,0.448032883147387,0.25132119788608337,0.01644157369348209,0.0546095126247798,0.02759835584263065,0.1849677040516735,0.0005871990604815032
Esposende,1314.0,0.9878234398782344,0.0121765601217656,0.076103500761035,0.1872146118721461,0.636986301369863,0.07838660578386605,0.00989345509893455,0.0,0.00684931506849315,0.0,0.0045662100456621,0.9018264840182648,0.0532724505327245,0.0365296803652968,0.00837138508371385,0.0,0.60882800608828,0.3911719939117199,0.16666666666666666,0.0091324200913242,0.0167427701674277,0.0334855403348554,0.12404870624048706,0.00076103500761035
Terras de Bouro,731.0,0.9890560875512996,0.01094391244870041,0.146374829001368,0.20656634746922026,0.5595075239398085,0.058823529411764705,0.02051983584131327,0.0,0.004103967168262654,0.0,0.004103967168262654,0.9247606019151847,0.04103967168262654,0.025991792065663474,0.008207934336525308,0.0,0.7113543091655267,0.28864569083447333,0.16552667578659372,0.016415868673050615,0.023255813953488372,0.03419972640218878,0.12175102599179206,0.0
